"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,31.312,0.0,0.0,0.02,0.027,,
323.15,32.957,0.0022,0.0506,0.02,0.027,,
323.15,34.745,0.005,0.1026,0.02,0.027,,
323.15,38.627,0.0129,0.2019,0.02,0.027,,
323.15,44.591,0.0261,0.3154,0.02,0.027,,
323.15,52.744,0.0526,0.4311,0.02,0.027,,
323.15,58.441,0.0919,0.4972,0.02,0.027,,
323.15,62.004,0.1357,0.536,0.02,0.027,,
323.15,64.179,0.1879,0.557,0.02,0.027,,
323.15,65.127,0.2179,0.5676,0.02,0.027,,
323.15,66.473,0.2901,0.5815,0.02,0.027,,
323.15,66.527,0.2895,0.583,0.02,0.027,,
323.15,67.568,0.3743,0.5948,0.02,0.027,,
323.15,67.928,0.4185,0.6032,0.02,0.027,,
323.15,68.276,0.4583,0.6086,0.02,0.027,,
323.15,68.462,0.4948,0.6149,0.02,0.027,,
323.15,68.662,0.5183,0.6175,0.02,0.027,,
323.15,68.996,0.605,0.6345,0.02,0.027,,
323.15,68.982,0.6843,0.655,0.02,0.027,,
323.15,68.502,0.7578,0.6829,0.02,0.027,,
323.15,67.821,0.8038,0.7075,0.02,0.027,,
323.15,66.353,0.8587,0.7485,0.02,0.027,,
323.15,34.312,0.9042,0.7988,0.02,0.027,,
323.15,32.218,0.9362,0.8463,0.02,0.027,,
323.15,60.936,0.9518,0.8758,0.02,0.027,,
323.15,59.402,0.9681,0.9113,0.02,0.027,,
323.15,58.094,0.9803,0.942,0.02,0.027,,
323.15,57.174,0.988,0.9635,0.02,0.027,,
323.15,55.639,1.0,1.0,0.02,0.027,,
