"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
366.9,101.39,0.0497,0.1948,,,,
363.9,101.39,0.0994,0.2843,,,,
363.3,101.39,0.1101,0.3022,,,,
362.5,101.39,0.1286,0.3332,,,,
361.8,101.39,0.1431,0.3559,,,,
361.0,101.39,0.1594,0.3794,,,,
359.3,101.39,0.21,0.4412,,,,
358.0,101.39,0.2452,0.4775,,,,
357.2,101.39,0.2722,0.5032,,,,
356.3,101.39,0.3044,0.5287,,,,
355.5,101.39,0.336,0.5522,,,,
354.8,101.39,0.3638,0.5692,,,,
354.5,101.39,0.3796,0.5784,,,,
353.0,101.39,0.4632,0.6316,,,,
352.6,101.39,0.5016,0.6545,,,,
352.3,101.39,0.5311,0.6699,,,,
352.1,101.39,0.5592,0.6867,,,,
351.8,101.39,0.5958,0.7045,,,,
351.6,101.39,0.633,0.7238,,,,
351.4,101.39,0.6679,0.7419,,,,
351.3,101.39,0.6905,0.7549,,,,
351.2,101.39,0.7193,0.7708,,,,
351.1,101.39,0.7525,0.7908,,,,
351.0,101.39,0.7886,0.8118,,,,
350.9,101.39,0.822,0.8353,,,,
350.9,101.39,0.8576,0.8604,,,,
350.9,101.39,0.8797,0.8775,,,,
350.9,101.39,0.9181,0.9108,,,,
351.1,101.39,0.9396,0.9308,,,,
351.2,101.39,0.9497,0.9407,,,,
351.3,101.39,0.9719,0.9647,,,,
351.4,101.39,0.9938,0.9903,,,,
