"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
363.29,189.4,0.0,0.0,0.02,+-1%,+-1%,+-1%
363.29,226.2,0.0946,0.225,0.02,+-1%,+-1%,+-1%
363.29,257.1,0.208,0.38,0.02,+-1%,+-1%,+-1%
363.29,269.5,0.285,0.453,0.02,+-1%,+-1%,+-1%
363.29,284.1,0.391,0.53,0.02,+-1%,+-1%,+-1%
363.29,294.3,0.496,0.597,0.02,+-1%,+-1%,+-1%
363.29,301.4,0.603,0.657,0.02,+-1%,+-1%,+-1%
363.29,306.2,0.704,0.717,0.02,+-1%,+-1%,+-1%
363.29,306.0,0.802,0.787,0.02,+-1%,+-1%,+-1%
363.29,300.4,0.908,0.879,0.02,+-1%,+-1%,+-1%
363.29,286.6,1.0,1.0,0.02,+-1%,+-1%,+-1%
