"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,73.29,0.0,0.0,+-0.01,+-0.013,,
343.15,79.03,0.143,0.191,+-0.01,+-0.013,,
343.15,82.31,0.396,0.397,+-0.01,+-0.013,,
343.15,82.07,0.485,0.455,+-0.01,+-0.013,,
343.15,81.04,0.584,0.518,+-0.01,+-0.013,,
343.15,80.28,0.641,0.555,+-0.01,+-0.013,,
343.15,80.27,0.645,0.558,+-0.01,+-0.013,,
343.15,79.77,0.656,0.566,+-0.01,+-0.013,,
343.15,78.2,0.723,0.614,+-0.01,+-0.013,,
343.15,75.25,0.306,0.686,+-0.01,+-0.013,,
343.15,70.66,0.893,0.786,+-0.01,+-0.013,,
343.15,65.67,0.957,0.897,+-0.01,+-0.013,,
343.15,61.26,1.0,1.0,+-0.01,+-0.013,,
