"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
299.9,2.9,0.0,0.0,,,,
299.9,17.0,,0.811,,,,
299.9,17.6,0.069,0.815,,,,
299.9,31.3,,0.862,,,,
299.9,32.3,0.15,,,,,
299.9,46.6,0.221,0.881,,,,
299.9,60.1,0.296,0.889,,,,
299.9,73.1,0.392,0.895,,,,
299.9,84.1,0.507,0.904,,,,
299.9,85.9,0.533,0.907,,,,
299.9,84.8,1.0,1.0,,,,
299.9,85.5,0.989,0.931,,,,
299.9,86.2,0.982,0.922,,,,
