"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
397.18,101.325,0.0215,0.132,,,,
393.45,101.325,0.0395,0.2505,,,,
390.02,101.325,0.0702,0.3364,,,,
387.55,101.325,0.094,0.4115,,,,
382.1,101.325,0.1437,0.5223,,,,
377.69,101.325,0.1971,0.6041,,,,
373.13,101.325,0.2581,0.6898,,,,
370.31,101.325,0.3001,0.7305,,,,
365.98,101.325,0.3699,0.7952,,,,
362.24,101.325,0.4329,0.8435,,,,
360.17,101.325,0.471,0.8668,,,,
358.37,101.325,0.5057,0.8875,,,,
356.79,101.325,0.532,0.9,,,,
353.16,101.325,0.6034,0.9303,,,,
350.8,101.325,0.6528,0.949,,,,
347.46,101.325,0.7253,0.9698,,,,
344.45,101.325,0.7968,0.98,,,,
342.11,101.325,0.8552,0.985,,,,
339.97,101.325,0.9185,0.99,,,,
338.66,101.325,0.962,0.994,,,,
338.08,101.325,0.983,0.9975,,,,
337.87,101.325,0.9898,0.9973,,,,
