"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
150,10,0.013,0.9939,0.2,+-0.1,,
150,20,0.026,0.9967,0.2,+-0.1,,
150,30,0.0397,0.9975,0.2,+-0.1,,
150,40,0.0528,0.9975,0.2,+-0.1,,
150,50,0.0655,0.9979,0.2,+-0.1,,
