"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,92.4,0.0,,,,,
313.15,127.8,0.1022,,,,,
313.15,159.6,0.2033,,,,,
313.15,179.4,0.2757,,,,,
313.15,201.3,0.3646,,,,,
313.15,210.7,0.4085,,,,,
313.15,221.3,0.459,,,,,
313.15,229.9,0.5052,,,,,
313.15,235.5,0.5378,,,,,
313.15,243.5,0.5774,,,,,
313.15,252.8,0.6298,,,,,
313.15,263.7,0.718,,,,,
313.15,275.6,0.7875,,,,,
313.15,287.8,0.8832,,,,,
313.15,296.9,0.9538,,,,,
