"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
303.18,0.89,0.0689,0.9766,0.015,,0.0005,0.0005
303.18,1.31,0.0924,0.9807,0.015,,0.0005,0.0005
303.18,1.65,0.1204,0.9825,0.015,,0.0005,0.0005
303.18,2.01,0.1509,0.9848,0.015,,0.0005,0.0005
303.18,2.43,0.1814,0.9859,0.015,,0.0005,0.0005
303.18,2.91,0.2154,0.9866,0.015,,0.0005,0.0005
303.18,3.42,0.2571,0.9877,0.015,,0.0005,0.0005
303.18,3.89,0.2972,0.9985,0.015,,0.0005,0.0005
303.18,4.25,0.3245,0.9906,0.015,,0.0005,0.0005
303.18,4.56,0.3507,0.9912,0.015,,0.0005,0.0005
303.18,4.94,0.4005,0.9918,0.015,,0.0005,0.0005
303.18,5.31,0.4777,0.9901,0.015,,0.0005,0.0005
303.18,5.58,0.5455,0.9885,0.015,,0.0005,0.0005
