"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25,25.0,0.0343,0.495,,,,
25,50.0,0.0987,0.704,,,,
25,75.2,0.163,0.756,,,,
25,99.6,0.234,0.776,,,,
25,121.8,0.298,0.765,,,,
25,139.5,0.361,0.748,,,,
25,145.5,0.381,0.736,,,,
25,152.0,0.411,0.725,,,,
25,158.4,0.445,0.704,,,,
25,163.7,0.473,0.674,,,,
25,167.0,0.52,0.634,,,,
