"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,37.25,0.0,0.0,,,,
313.15,34.982,0.0671,0.0075,,,,
313.15,33.031,0.1282,0.0144,,,,
313.15,30.553,0.2096,0.024,,,,
313.15,28.111,0.2893,0.0342,,,,
313.15,28.678,0.2748,0.0322,,,,
313.15,26.278,0.3546,0.0433,,,,
313.15,24.511,0.4139,0.0526,,,,
313.15,22.362,0.48,0.0644,,,,
313.15,19.438,0.5749,0.0855,,,,
313.15,17.503,0.6373,0.1037,,,,
313.15,15.871,0.6845,0.1211,,,,
313.15,11.848,0.7929,0.1827,,,,
313.15,9.239,0.8567,0.2496,,,,
313.15,5.44,0.944,0.4674,,,,
313.15,2.654,1.0,1.0,,,,
