"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-170.0,19.7,0.0142,0.953,+-0.1,+-0.1,1%,1%
-170.0,40.8,0.0337,0.967,+-0.1,+-0.1,1%,1%
-170.0,60.4,0.0569,0.969,+-0.1,+-0.1,1%,1%
-170.0,80.9,0.0708,0.97,+-0.1,+-0.1,1%,1%
-170.0,90.0,0.0819,0.969,+-0.1,+-0.1,1%,1%
