"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
389.83,101.32,0.0105,0.0235,,+-0.02,,
389.44,101.32,0.0269,0.0579,,+-0.02,,
388.67,101.32,0.0522,0.1112,,+-0.02,,
387.72,101.32,0.0903,0.179,,+-0.02,,
386.9,101.32,0.118,0.2247,,+-0.02,,
386.23,101.32,0.1508,0.2722,,+-0.02,,
385.33,101.32,0.1967,0.3263,,+-0.02,,
384.58,101.32,0.2295,0.3687,,+-0.02,,
383.86,101.32,0.2632,0.406,,+-0.02,,
383.25,101.32,0.2977,0.4416,,+-0.02,,
382.7,101.32,0.3312,0.4712,,+-0.02,,
382.23,101.32,0.363,0.4997,,+-0.02,,
381.87,101.32,0.3937,0.526,,+-0.02,,
381.49,101.32,0.4207,0.548,,+-0.02,,
381.17,101.32,0.4469,0.5686,,+-0.02,,
380.88,101.32,0.471,0.5882,,+-0.02,,
380.63,101.32,0.497,0.6086,,+-0.02,,
380.39,101.32,0.5241,0.6233,,+-0.02,,
380.29,101.32,0.5508,0.6451,,+-0.02,,
380.2,101.32,0.5604,0.6529,,+-0.02,,
379.95,101.32,0.5962,0.6794,,+-0.02,,
379.63,101.32,0.6361,0.7092,,+-0.02,,
379.44,101.32,0.6934,0.7418,,+-0.02,,
379.26,101.32,0.7389,0.7778,,+-0.02,,
379.16,101.32,0.8099,0.8207,,+-0.02,,
379.14,101.32,0.8712,0.8711,,+-0.02,,
379.26,101.32,0.9375,0.9297,,+-0.02,,
379.28,101.32,0.9774,0.9714,,+-0.02,,
