"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
24.8,23.4,0.671,,0.1,,,
36.1,28.3,0.671,,0.1,,,
50.5,36.8,0.671,,0.1,,,
69.6,48.9,0.671,,0.1,,,
79.9,55.3,0.671,,0.1,,,
99.5,67.8,0.671,,0.1,,,
