"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
353.84,101.3,0.0,0.0,+-0.02,+-0.1,+-0.008,+-0.008
350.36,101.3,0.013,0.09,+-0.02,+-0.1,+-0.008,+-0.008
348.86,101.3,0.023,0.148,+-0.02,+-0.1,+-0.008,+-0.008
345.98,101.3,0.043,0.25,+-0.02,+-0.1,+-0.008,+-0.008
343.55,101.3,0.062,0.305,+-0.02,+-0.1,+-0.008,+-0.008
341.3,101.3,0.081,0.361,+-0.02,+-0.1,+-0.008,+-0.008
336.01,101.3,0.146,0.49,+-0.02,+-0.1,+-0.008,+-0.008
334.52,101.3,0.188,0.529,+-0.02,+-0.1,+-0.008,+-0.008
332.15,101.3,0.233,0.559,+-0.02,+-0.1,+-0.008,+-0.008
331.18,101.3,0.282,0.591,+-0.02,+-0.1,+-0.008,+-0.008
330.11,101.3,0.335,0.631,+-0.02,+-0.1,+-0.008,+-0.008
329.0,101.3,0.414,0.659,+-0.02,+-0.1,+-0.008,+-0.008
328.07,101.3,0.472,0.687,+-0.02,+-0.1,+-0.008,+-0.008
327.31,101.3,0.57,0.718,+-0.02,+-0.1,+-0.008,+-0.008
326.55,101.3,0.675,0.757,+-0.02,+-0.1,+-0.008,+-0.008
326.58,101.3,0.693,0.762,+-0.02,+-0.1,+-0.008,+-0.008
325.99,101.3,0.764,0.796,+-0.02,+-0.1,+-0.008,+-0.008
326.25,101.3,0.78,0.801,+-0.02,+-0.1,+-0.008,+-0.008
325.9,101.3,0.803,0.814,+-0.02,+-0.1,+-0.008,+-0.008
326.07,101.3,0.845,0.84,+-0.02,+-0.1,+-0.008,+-0.008
326.05,101.3,0.855,0.85,+-0.02,+-0.1,+-0.008,+-0.008
326.04,101.3,0.871,0.858,+-0.02,+-0.1,+-0.008,+-0.008
326.39,101.3,0.915,0.897,+-0.02,+-0.1,+-0.008,+-0.008
327.4,101.3,1.0,1.0,+-0.02,+-0.1,+-0.008,+-0.008
