"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,25.783,0.0589,0.058,,,,
313.15,25.742,0.1149,0.1113,,,,
313.15,25.671,0.1803,0.1717,,,,
313.15,25.591,0.234,0.2197,,,,
313.15,25.467,0.2901,0.269,,,,
313.15,25.313,0.3497,0.3207,,,,
313.15,25.153,0.4013,0.3651,,,,
313.15,25.028,0.4361,0.3951,,,,
313.15,24.875,0.4737,0.4273,,,,
313.15,24.726,0.5086,0.4574,,,,
313.15,24.53,0.5488,0.4923,,,,
313.15,24.314,0.5954,0.5336,,,,
313.15,24.064,0.6349,0.5693,,,,
313.15,23.912,0.6665,0.5988,,,,
313.15,23.731,0.7034,0.6344,,,,
313.15,23.356,0.7474,0.677,,,,
313.15,23.034,0.7875,0.7195,,,,
313.15,22.708,0.8223,0.7573,,,,
313.15,22.357,0.8579,0.7995,,,,
313.15,22.107,0.8923,0.8427,,,,
313.15,21.67,0.9322,0.8955,,,,
313.15,21.22,0.966,0.9437,,,,
