"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
310,0.6895,0.9627,0.0484,,,,
310,1.0342,0.94271,0.03348,,,,
310,1.3789,0.92214,0.02489,,,,
310,2.0684,0.8786,0.01738,,,,
310,2.7579,0.8352,0.01366,,,,
310,4.1368,0.7372,0.01089,,,,
310,5.5157,0.6169,0.01057,,,,
310,6.8947,0.4046,0.01259,,,,
310,7.1153,0.3542,0.01381,,,,
310,7.2395,0.2752,0.01445,,,,
310,7.3774,0.1507,0.01533,,,,
310,7.4325,0.1069,0.01536,,,,
310,7.4394,0.0816,0.01558,,,,
310,7.4463,0.0935,0.01543,,,,
310,7.4808,0.0652,0.01651,,,,
310,7.667,0.0297,0.01666,,,,
310,7.7221,0.0264,0.01773,,,,
310,7.729,0.0255,0.01796,,,,
310,7.7428,0.025,0.0186,,,,
