"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
30,58.67,0.0,0.0,,,,
30,63.49,0.005,0.079,,,,
30,66.59,0.01,0.125,,,,
30,69.56,0.02,0.166,,,,
30,72.02,0.04,0.199,,,,
30,74.63,0.1,0.238,,,,
30,76.04,0.2,0.27,,,,
30,76.13,0.3,0.281,,,,
30,75.81,0.4,0.296,,,,
30,75.15,0.5,0.308,,,,
30,73.96,0.6,0.322,,,,
30,71.81,0.7,0.343,,,,
30,67.1,0.8,0.382,,,,
30,62.83,0.85,0.419,,,,
30,56.34,0.9,0.482,,,,
30,52.76,0.92,0.522,,,,
30,48.44,0.94,0.577,,,,
30,43.27,0.96,0.657,,,,
30,37.03,0.98,0.781,,,,
30,33.42,0.99,0.873,,,,
30,29.45,1.0,1.0,,,,
