"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
318.15,30.74,0.00192,,,,,
318.15,31.484,0.00388,,,,,
318.15,32.453,0.0067,,,,,
318.15,33.328,0.00952,,,,,
318.15,34.206,0.01261,,,,,
318.15,34.929,0.01538,,,,,
318.15,35.773,0.01916,,,,,
318.15,36.669,0.02339,,,,,
318.15,37.361,0.02727,,,,,
318.15,37.971,0.03112,,,,,
318.15,38.55,0.03526,,,,,
318.15,39.045,0.03929,,,,,
318.15,39.501,0.04406,,,,,
318.15,40.006,0.04914,,,,,
318.15,40.438,0.05492,,,,,
318.15,40.805,0.06085,,,,,
318.15,41.023,0.06722,,,,,
318.15,41.027,0.07424,,,,,
318.15,41.03,0.08107,,,,,
318.15,37.165,0.95357,,,,,
318.15,36.328,0.95624,,,,,
318.15,35.358,0.95916,,,,,
318.15,34.278,0.96215,,,,,
318.15,33.171,0.96503,,,,,
318.15,32.057,0.96776,,,,,
318.15,30.66,0.97097,,,,,
318.15,29.516,0.97343,,,,,
318.15,28.336,0.97586,,,,,
318.15,27.086,0.97829,,,,,
318.15,25.804,0.98066,,,,,
318.15,24.55,0.98287,,,,,
318.15,23.559,0.98453,,,,,
318.15,22.558,0.98617,,,,,
318.15,21.513,0.98781,,,,,
318.15,20.574,0.98924,,,,,
318.15,19.618,0.99066,,,,,
318.15,18.617,0.9921,,,,,
318.15,17.762,0.99329,,,,,
318.15,16.88,0.99449,,,,,
318.15,16.027,0.99564,,,,,
318.15,15.267,0.99662,,,,,
318.15,14.517,0.99758,,,,,
318.15,13.923,0.99832,,,,,
318.15,13.346,0.99904,,,,,
318.15,12.952,0.99952,,,,,
