"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
300.0,9.62,0.084,0.9957,+-0.1,+-0.05,,
300.0,19.76,0.166,0.9973,+-0.1,+-0.05,,
300.0,29.83,0.236,0.9976,+-0.1,+-0.05,,
300.0,39.87,0.297,0.9977,+-0.1,+-0.05,,
