"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
330.0,65.17,0.0,0.0,0.01,0.01,,
330.0,72.74,0.0326,0.1296,0.01,0.01,,
330.0,80.22,0.0717,0.236,0.01,0.01,,
330.0,83.48,0.0984,0.2777,0.01,0.01,,
330.0,87.81,0.1427,0.331,0.01,0.01,,
330.0,92.34,0.2006,0.3871,0.01,0.01,,
330.0,98.21,0.3691,0.4833,0.01,0.01,,
330.0,99.9,0.5807,0.5611,0.01,0.01,,
330.0,99.14,0.6615,0.5935,0.01,0.01,,
330.0,97.2,0.7549,0.6392,0.01,0.01,,
330.0,95.4,0.8079,0.6735,0.01,0.01,,
330.0,93.54,0.8537,0.7122,0.01,0.01,,
330.0,90.57,0.8924,0.7554,0.01,0.01,,
330.0,86.15,0.9339,0.8187,0.01,0.01,,
330.0,82.41,0.9601,0.8725,0.01,0.01,,
330.0,74.3,1.0,1.0,0.01,0.01,,
