"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
308.15,0.82,0.162,0.9548,0.015,,0.0005,0.0005
308.15,1.32,0.225,0.9592,0.015,,0.0005,0.0005
308.15,1.57,0.265,0.9649,0.015,,0.0005,0.0005
308.15,2.09,0.335,0.9726,0.015,,0.0005,0.0005
308.15,2.58,0.4078,0.9782,0.015,,0.0005,0.0005
308.15,3.13,0.4787,0.9805,0.015,,0.0005,0.0005
308.15,3.65,0.5474,0.9814,0.015,,0.0005,0.0005
308.15,4.0,0.6001,0.9809,0.015,,0.0005,0.0005
308.15,4.39,0.6508,0.981,0.015,,0.0005,0.0005
308.15,4.87,0.7014,0.9824,0.015,,0.0005,0.0005
308.15,5.16,0.7481,0.9831,0.015,,0.0005,0.0005
308.15,5.68,0.8003,0.9833,0.015,,0.0005,0.0005
308.15,6.01,0.8296,0.9835,0.015,,0.0005,0.0005
308.15,6.31,0.8609,0.9818,0.015,,0.0005,0.0005
308.15,6.66,0.8896,0.9758,0.015,,0.0005,0.0005
308.15,7.01,0.9257,0.9714,0.015,,0.0005,0.0005
308.15,7.17,0.9366,0.9686,0.015,,0.0005,0.0005
