"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
-232.42,446.0,0.9365,0.96511,0-0.1%,0-1%,0-1%,0-1%
-232.42,460.0,0.9584,0.97636,0-0.1%,0-1%,0-1%,0-1%
-232.42,470.0,0.97298,0.9834,0-0.1%,0-1%,0-1%,0-1%
-232.42,478.0,0.9833,0.9888,0-0.1%,0-1%,0-1%,0-1%
-232.42,482.5,0.98927,0.9925,0-0.1%,0-1%,0-1%,0-1%
-232.42,487.0,0.99466,0.99614,0-0.1%,0-1%,0-1%,0-1%
-232.42,488.5,0.99661,0.99747,0-0.1%,0-1%,0-1%,0-1%
-232.42,489.0,1.0,1.0,0-0.1%,0-1%,0-1%,0-1%
