"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
328.15,26.615,0.0564,0.1808,,,,
328.15,29.779,0.1087,0.306,,,,
328.15,32.364,0.1501,0.3911,,,,
328.15,34.609,0.1868,0.4545,,,,
328.15,38.147,0.2453,0.5388,,,,
328.15,41.697,0.3029,0.6109,,,,
328.15,44.731,0.3522,0.6616,,,,
328.15,47.044,0.3891,0.6959,,,,
328.15,51.06,0.4548,0.7502,,,,
328.15,53.917,0.5002,0.7824,,,,
328.15,56.921,0.5491,0.8139,,,,
328.15,59.807,0.5964,0.8413,,,,
328.15,63.664,0.6598,0.8725,,,,
328.15,64.277,0.6672,0.878,,,,
328.15,65.568,0.6883,0.8878,,,,
328.15,66.388,0.7036,0.8927,,,,
328.15,69.473,0.752,0.9146,,,,
328.15,72.319,0.7979,0.9328,,,,
328.15,75.271,0.8451,0.9504,,,,
328.15,78.606,0.8973,0.9687,,,,
328.15,82.153,0.9543,0.9871,,,,
