"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
348.15,20.0,0.855,0.0144,+-0.04,+-0.1%,,
348.15,40.0,0.725,0.0109,+-0.04,+-0.1%,,
348.15,52.6,0.64,0.0102,+-0.04,+-0.1%,,
348.15,71.0,0.5145,0.0126,+-0.04,+-0.1%,,
348.15,91.0,0.369,0.0176,+-0.04,+-0.1%,,
348.15,97.0,0.323,0.0214,+-0.04,+-0.1%,,
348.15,108.0,0.246,0.038,+-0.04,+-0.1%,,
348.15,113.5,0.187,0.0419,+-0.04,+-0.1%,,
