"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,32.63,0.0,,+-0.1,+-.133,,
343.15,54.11,0.1168,,+-0.1,+-.133,,
343.15,57.98,0.2271,,+-0.1,+-.133,,
343.15,63.58,0.327,,+-0.1,+-.133,,
343.15,66.11,0.4155,,+-0.1,+-.133,,
343.15,67.44,0.47,,+-0.1,+-.133,,
343.15,70.51,0.5679,,+-0.1,+-.133,,
343.15,70.77,0.5997,,+-0.1,+-.133,,
343.15,71.57,0.6439,,+-0.1,+-.133,,
343.15,71.71,0.681,,+-0.1,+-.133,,
343.15,72.37,0.7147,,+-0.1,+-.133,,
343.15,72.64,0.7474,,+-0.1,+-.133,,
343.15,73.84,0.7995,,+-0.1,+-.133,,
343.15,73.57,0.8455,,+-0.1,+-.133,,
343.15,73.44,0.8882,,+-0.1,+-.133,,
343.15,73.17,0.9178,,+-0.1,+-.133,,
343.15,69.54,1.0,,+-0.1,+-.133,,
