"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,28.784,0.0612,0.0731,,,,
313.15,29.073,0.1331,0.146,,,,
313.15,29.112,0.1482,0.16,,,,
313.15,29.19,0.1995,0.2048,,,,
313.15,29.198,0.2241,0.2254,,,,
313.15,29.189,0.2505,0.2465,,,,
313.15,29.133,0.3001,0.2843,,,,
313.15,29.049,0.3415,0.3146,,,,
313.15,28.886,0.3925,0.3507,,,,
313.15,28.639,0.4499,0.3906,,,,
313.15,28.384,0.4968,0.423,,,,
313.15,28.017,0.5496,0.4604,,,,
313.15,27.69,0.5928,0.4915,,,,
313.15,27.224,0.6436,0.5302,,,,
313.15,26.72,0.6904,0.5689,,,,
313.15,26.313,0.724,0.5988,,,,
313.15,25.349,0.7935,0.6676,,,,
313.15,24.621,0.8357,0.7152,,,,
313.15,24.314,0.8529,0.7364,,,,
313.15,23.6,0.8886,0.7861,,,,
313.15,23.137,0.9085,0.8186,,,,
313.15,22.129,0.9505,0.8916,,,,
