"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
160,42.5,0.0,0.0,,,,
160,100.0,0.0755,0.5855,,,,
160,150.0,0.1323,0.7018,,,,
160,200.0,0.19,0.7692,,,,
160,250.0,0.2443,0.81,,,,
160,300.0,0.2982,0.8391,,,,
160,350.0,0.35,0.8592,,,,
160,400.0,0.3991,0.8722,,,,
160,450.0,0.4471,0.8823,,,,
160,500.0,0.494,0.8909,,,,
160,600.0,0.5804,0.9032,,,,
160,700.0,0.6579,0.9091,,,,
160,800.0,0.7295,0.91,,,,
160,900.0,0.8028,0.8908,,,,
160,923.5,0.8502,0.8502,,,,
