"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
65,4.093,0.2843,0.9939,+-0.1,+-0.25%,,
65,6.16,0.4195,0.9939,+-0.1,+-0.25%,,
65,7.326,0.5181,0.9934,+-0.1,+-0.25%,,
65,8.339,0.5905,0.9923,+-0.1,+-0.25%,,
65,9.407,0.6879,0.9905,+-0.1,+-0.25%,,
65,10.7,0.8217,0.9832,+-0.1,+-0.25%,,
