"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,32.937,0.0,0.0,+-0.02,+-0.007,,
308.15,32.517,0.0195,0.0075,+-0.02,+-0.007,,
308.15,31.692,0.0569,0.0246,+-0.02,+-0.007,,
308.15,28.988,0.1814,0.1105,+-0.02,+-0.007,,
308.15,27.754,0.249,0.185,+-0.02,+-0.007,,
308.15,26.982,0.3131,0.2779,+-0.02,+-0.007,,
308.15,26.78,0.3666,0.3721,+-0.02,+-0.007,,
308.15,26.836,0.3844,0.4058,+-0.02,+-0.007,,
308.15,27.29,0.4299,0.4965,+-0.02,+-0.007,,
308.15,27.986,0.4658,0.569,+-0.02,+-0.007,,
308.15,28.576,0.4875,0.6101,+-0.02,+-0.007,,
308.15,29.498,0.5161,0.6623,+-0.02,+-0.007,,
308.15,32.613,0.5853,0.7743,+-0.02,+-0.007,,
308.15,35.933,0.6432,0.8456,+-0.02,+-0.007,,
308.15,41.011,0.7224,0.9119,+-0.02,+-0.007,,
308.15,46.625,0.8034,0.9545,+-0.02,+-0.007,,
308.15,53.016,0.9033,0.9843,+-0.02,+-0.007,,
308.15,57.178,0.9717,0.9962,+-0.02,+-0.007,,
308.15,58.779,1.0,1.0,+-0.02,+-0.007,,
