"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
29,733,0.0675,0.253,,,,
29,733,0.0695,,,,,
29,811,0.084,0.3,,,,
29,811,0.089,,,,,
29,870,0.103,0.329,,,,
29,914,0.122,,,,,
29,914,0.123,,,,,
29,988,0.16,0.367,,,,
29,992,0.157,0.369,,,,
29,1052,0.165,0.387,,,,
29,1108,0.191,0.39,,,,
