"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
633.4,7.79,0.132,0.796,+- 0.05,+-0.14,,
633.4,14.96,0.277,0.882,+- 0.05,+-0.14,,
633.4,21.79,0.413,0.915,+- 0.05,+-0.14,,
633.4,28.75,0.549,0.933,+- 0.05,+-0.14,,
633.4,35.58,0.674,0.939,+- 0.05,+-0.14,,
633.4,42.26,0.785,0.946,+- 0.05,+-0.14,,
633.4,49.16,0.891,0.937,+- 0.05,+-0.14,,
