"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.15,97.6,0.0,,,,,
298.15,102.5,0.0853,,,,,
298.15,103.0,0.1594,,,,,
298.15,104.0,0.2564,,,,,
298.15,102.9,0.3404,,,,,
298.15,102.0,0.4124,,,,,
298.15,102.0,0.4562,,,,,
298.15,101.6,0.5015,,,,,
298.15,100.9,0.5432,,,,,
298.15,99.0,0.5834,,,,,
298.15,97.3,0.6456,,,,,
298.15,92.4,0.7499,,,,,
298.15,90.3,0.7883,,,,,
298.15,76.2,0.888,,,,,
298.15,64.7,0.9355,,,,,
298.15,36.7,1.0,,,,,
