"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
393.85,13.33,0.0,0.0,0.1,+-0.13,,
381.35,13.33,0.0983,0.4604,0.1,+-0.13,,
375.47,13.33,0.1737,0.5929,0.1,+-0.13,,
371.43,13.33,0.2653,0.6895,0.1,+-0.13,,
369.61,13.33,0.3239,0.7163,0.1,+-0.13,,
368.03,13.33,0.4077,0.7618,0.1,+-0.13,,
366.8,13.33,0.4721,0.7821,0.1,+-0.13,,
365.25,13.33,0.6017,0.8303,0.1,+-0.13,,
364.18,13.33,0.699,0.8564,0.1,+-0.13,,
363.65,13.33,0.7739,0.8763,0.1,+-0.13,,
362.4,13.33,0.8719,0.9198,0.1,+-0.13,,
361.75,13.33,0.9222,0.9459,0.1,+-0.13,,
361.3,13.33,0.9653,0.9727,0.1,+-0.13,,
361.3,13.33,1.0,1.0,0.1,+-0.13,,
