"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
343.15,1.62,0.106,0.986,,,,
343.15,2.335,0.157,0.991,,,,
343.15,2.715,0.174,0.99,,,,
343.15,2.7,0.189,0.991,,,,
343.15,3.52,0.247,0.992,,,,
