"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
293.15,56.56,0.0,0.0,+-0.05,+-0.1,,
293.15,65.2,0.0069,0.0705,+-0.05,+-0.1,,
293.15,76.41,0.0137,0.138,+-0.05,+-0.1,,
293.15,86.89,0.019,0.196,+-0.05,+-0.1,,
293.15,95.76,0.0237,0.2466,+-0.05,+-0.1,,
293.15,105.37,0.0303,0.2843,+-0.05,+-0.1,,
293.15,119.52,0.037,0.3429,+-0.05,+-0.1,,
293.15,127.4,0.0427,0.3889,+-0.05,+-0.1,,
293.15,139.26,0.0493,0.416,+-0.05,+-0.1,,
