"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
165.0,2.048,0.0,0.0,+-0.1,+-0.15%,,
165.0,2.206,0.0089,0.0519,+-0.1,+-0.15%,,
165.0,2.82,0.0428,0.193,+-0.1,+-0.15%,,
165.0,3.84,0.1049,0.3546,+-0.1,+-0.15%,,
165.0,4.875,0.1681,0.4235,+-0.1,+-0.15%,,
165.0,5.909,0.2367,0.4671,+-0.1,+-0.15%,,
165.0,6.778,0.3123,0.4579,+-0.1,+-0.15%,,
165.0,6.915,0.3431,0.4409,+-0.1,+-0.15%,,
165.0,7.046,0.3984,0.3984,+-0.1,+-0.15%,,
