"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
100,3.452,0.0,,,,+-0.2%,+-0.1%
100,10.0,0.0085,,,,+-0.2%,+-0.1%
100,20.0,0.0284,0.687,,,+-0.2%,+-0.1%
100,30.0,0.051,0.756,,,+-0.2%,+-0.1%
100,40.0,0.0719,0.808,,,+-0.2%,+-0.1%
100,50.0,0.0967,0.842,,,+-0.2%,+-0.5%
100,60.0,0.129,0.864,,,+-0.2%,+-0.5%
