"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
111.2,1.0,0.071,0.246,,,,
108.2,1.0,0.112,0.345,,,,
105.4,1.0,0.16,0.447,,,,
102.3,1.0,0.219,0.541,,,,
99.2,1.0,0.287,0.62,,,,
96.0,1.0,0.367,0.698,,,,
93.7,1.0,0.432,0.745,,,,
90.9,1.0,0.526,0.805,,,,
88.5,1.0,0.61,0.847,,,,
85.8,1.0,0.708,0.894,,,,
84.1,1.0,0.781,0.922,,,,
82.6,1.0,0.843,0.947,,,,
81.6,1.0,0.895,0.965,,,,
80.7,1.0,0.94,0.981,,,,
