"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
330.0,479,0.0,0.0,+-0.01,+-0.015,0.002,0.003
330.0,648,0.0374,0.2877,+-0.01,+-0.015,0.002,0.003
330.0,792,0.0695,0.4376,+-0.01,+-0.015,0.002,0.003
330.0,952,0.1046,0.5497,+-0.01,+-0.015,0.002,0.003
330.0,1035,0.1272,0.5959,+-0.01,+-0.015,0.002,0.003
330.0,1383,0.2073,0.7241,+-0.01,+-0.015,0.002,0.003
330.0,1915,0.3339,0.8308,+-0.01,+-0.015,0.002,0.003
330.0,2186,0.4304,0.8673,+-0.01,+-0.015,0.002,0.003
330.0,2480,0.4817,0.8948,+-0.01,+-0.015,0.002,0.003
330.0,2674,0.5424,0.9109,+-0.01,+-0.015,0.002,0.003
330.0,2886,0.6096,0.9285,+-0.01,+-0.015,0.002,0.003
330.0,3292,0.735,0.9547,+-0.01,+-0.015,0.002,0.003
330.0,3558,0.8277,0.9664,+-0.01,+-0.015,0.002,0.003
330.0,3756,0.906,0.981,+-0.01,+-0.015,0.002,0.003
330.0,3969,0.97,0.994,+-0.01,+-0.015,0.002,0.003
330.0,4068,1.0,1.0,+-0.01,+-0.015,0.002,0.003
