"T, deg.C","P, psi",X,Y,T Err,P Err,X Err,Y Err
-175,250,0.0021,,+- 0.05,+-3,,
-175,1000,0.0056,,+- 0.05,+-3,,
-175,1500,0.0074,,+- 0.05,+-3,,
-175,2250,0.0108,,+- 0.05,+-3,,
-175,3000,0.0134,,+- 0.05,+-3,,
