"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
189.6,18.9,0.0572,0.9886,,,,
189.6,19.84,0.0594,0.9892,,,,
189.6,29.69,0.0876,0.9921,,,,
189.6,40.1,0.1163,0.9933,,,,
189.6,49.6,0.1429,0.9938,,,,
