"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
342.824,758.8,0.0384,,,,,
342.824,735.25,0.10103,,,,,
342.824,701.14,0.19822,,,,,
342.824,614.06,0.38069,,,,,
342.824,561.17,0.4667,,,,,
342.824,481.63,0.57115,,,,,
342.824,364.34,0.69955,,,,,
342.824,296.32,0.76433,,,,,
342.824,166.62,0.87475,,,,,
