"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
235,0.2045,0.1277,0.4911,0.015,0.0005,,
235,0.2059,0.1296,0.4974,0.015,0.0005,,
235,0.2819,0.2512,0.6783,0.015,0.0005,,
235,0.2821,0.2517,0.6747,0.015,0.0005,,
235,0.3988,0.4393,0.8493,0.015,0.0005,,
235,0.4032,0.4367,0.8511,0.015,0.0005,,
235,0.4866,0.5647,0.8857,0.015,0.0005,,
235,0.4867,0.5677,0.8867,0.015,0.0005,,
235,0.5102,0.5989,0.906,0.015,0.0005,,
235,0.5148,0.6007,0.9058,0.015,0.0005,,
235,0.5158,0.6045,0.9083,0.015,0.0005,,
235,0.5782,0.6964,0.9257,0.015,0.0005,,
235,0.5797,0.6952,0.9253,0.015,0.0005,,
235,0.6152,0.7494,0.9383,0.015,0.0005,,
235,0.6181,0.7544,0.9401,0.015,0.0005,,
235,0.6196,0.7551,0.9399,0.015,0.0005,,
235,0.7138,0.8882,0.9735,0.015,0.0005,,
235,0.7229,0.8867,0.974,0.015,0.0005,,
