"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
73..9,740,1.0,1.0,,,,
76.3,740,0.848,0.948,,,,
78.2,740,0.767,0.902,,,,
79.8,740,0.681,0.867,,,,
82.3,740,0.576,0.817,,,,
87.1,740,0.4,0.705,,,,
90.2,740,0.311,0.63,,,,
92.1,740,0.259,0.572,,,,
93.9,740,0.221,0.531,,,,
100.5,740,0.108,0.339,,,,
102.9,740,0.072,0.252,,,,
104.2,740,0.056,0.225,,,,
109.1,740,0.0,0.0,,,,
