"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.15,2.444,0.1179,0.784,,+-0.03,+-0.0005,+-0.0005
298.15,2.656,0.2123,0.8082,,+-0.03,+-0.0005,+-0.0005
298.15,2.737,0.2661,0.8131,,+-0.03,+-0.0005,+-0.0005
298.15,2.789,0.3376,0.8179,,+-0.03,+-0.0005,+-0.0005
298.15,2.789,0.3624,0.8195,,+-0.03,+-0.0005,+-0.0005
298.15,2.816,0.4055,0.8226,,+-0.03,+-0.0005,+-0.0005
298.15,2.843,0.4579,0.8265,,+-0.03,+-0.0005,+-0.0005
298.15,2.843,0.4609,0.8268,,+-0.03,+-0.0005,+-0.0005
298.15,2.869,0.4987,0.8298,,+-0.03,+-0.0005,+-0.0005
298.15,2.909,0.6088,0.8386,,+-0.03,+-0.0005,+-0.0005
298.15,2.936,0.6488,0.8417,,+-0.03,+-0.0005,+-0.0005
298.15,2.976,0.7063,0.8462,,+-0.03,+-0.0005,+-0.0005
298.15,2.963,0.7201,0.8473,,+-0.03,+-0.0005,+-0.0005
298.15,2.963,0.7516,0.8501,,+-0.03,+-0.0005,+-0.0005
298.15,2.963,0.8003,0.8557,,+-0.03,+-0.0005,+-0.0005
298.15,2.963,0.8508,0.8651,,+-0.03,+-0.0005,+-0.0005
298.15,2.963,0.9032,0.8837,,+-0.03,+-0.0005,+-0.0005
