"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,7.748,0.0,0.0,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,10.694,0.023,0.0615,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,11.196,0.0571,0.1304,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,11.592,0.0937,0.1857,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,11.861,0.1262,0.2241,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,12.164,0.1811,0.2728,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,12.343,0.2374,0.3091,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,12.437,0.2931,0.3376,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,12.477,0.379,0.3728,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,12.432,0.4548,0.3999,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,12.141,0.5988,0.4567,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,11.753,0.6898,0.5054,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,11.276,0.7611,0.5585,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,10.568,0.8354,0.6352,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,9.714,0.9,0.7342,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,9.128,0.9362,0.8081,+-0.02,+-0.0007,+-0.002,+-0.002
348.15,9.356,1.0,1.0,+-0.02,+-0.0007,+-0.002,+-0.002
