"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
250,438,0.0,0.0,+-0.1,+-3,,
250,524,0.0597,0.1464,+-0.1,+-3,,
250,579,0.0856,0.1865,+-0.1,+-3,,
250,659,0.1308,0.2345,+-0.1,+-3,,
250,701,0.1601,0.2361,+-0.1,+-3,,
