"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
336.45,96.7,1.0,1.0,+-0.05,+-0.05,,
334.55,96.7,0.9803,0.9003,+-0.05,+-0.05,,
332.95,96.7,0.9601,0.8365,+-0.05,+-0.05,,
331.15,96.7,0.9013,0.7382,+-0.05,+-0.05,,
329.65,96.7,0.852,0.6714,+-0.05,+-0.05,,
327.25,96.7,0.6904,0.5751,+-0.05,+-0.05,,
327.25,96.7,0.5852,0.5571,+-0.05,+-0.05,,
327.15,96.7,0.5351,0.5351,+-0.05,+-0.05,,
327.35,96.7,0.4702,0.5302,+-0.05,+-0.05,,
327.85,96.7,0.3721,0.5225,+-0.05,+-0.05,,
328.95,96.7,0.2751,0.5175,+-0.05,+-0.05,,
331.95,96.7,0.1302,0.4322,+-0.05,+-0.05,,
335.25,96.7,0.0603,0.3205,+-0.05,+-0.05,,
345.7,96.7,0.0,0.0,+-0.05,+-0.05,,
