"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
298.65,10.86,0.14,0.02,0.05,,,0.001
298.65,9.69,0.227,0.037,0.05,,,0.001
298.65,8.68,0.321,0.056,0.05,,,0.001
298.65,7.86,0.409,0.08,0.05,,,0.001
298.65,6.74,0.525,0.122,0.05,,,0.001
298.65,5.68,0.621,0.17,0.05,,,0.001
298.65,4.57,0.714,0.238,0.05,,,0.001
298.65,3.71,0.788,0.32,0.05,,,0.001
298.65,2.57,0.896,0.516,0.05,,,0.001
298.65,1.96,0.957,0.739,0.05,,,0.001
