"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
361.38,141.3,0.0,0.0,+-0.01,+-0.2,+-0.002,+-0.002
359.02,141.3,0.024,0.068,+-0.01,+-0.2,+-0.002,+-0.002
355.55,141.3,0.07,0.183,+-0.01,+-0.2,+-0.002,+-0.002
352.75,141.3,0.123,0.296,+-0.01,+-0.2,+-0.002,+-0.002
350.89,141.3,0.169,0.371,+-0.01,+-0.2,+-0.002,+-0.002
349.34,141.3,0.214,0.43,+-0.01,+-0.2,+-0.002,+-0.002
347.85,141.3,0.282,0.492,+-0.01,+-0.2,+-0.002,+-0.002
346.6,141.3,0.349,0.545,+-0.01,+-0.2,+-0.002,+-0.002
345.73,141.3,0.423,0.59,+-0.01,+-0.2,+-0.002,+-0.002
345.12,141.3,0.489,0.626,+-0.01,+-0.2,+-0.002,+-0.002
344.72,141.3,0.552,0.658,+-0.01,+-0.2,+-0.002,+-0.002
344.34,141.3,0.642,0.695,+-0.01,+-0.2,+-0.002,+-0.002
344.12,141.3,0.699,0.732,+-0.01,+-0.2,+-0.002,+-0.002
344.06,141.3,0.738,0.75,+-0.01,+-0.2,+-0.002,+-0.002
344.06,141.3,0.782,0.775,+-0.01,+-0.2,+-0.002,+-0.002
344.15,141.3,0.829,0.806,+-0.01,+-0.2,+-0.002,+-0.002
344.32,141.3,0.868,0.835,+-0.01,+-0.2,+-0.002,+-0.002
344.51,141.3,0.902,0.867,+-0.01,+-0.2,+-0.002,+-0.002
344.79,141.3,0.927,0.894,+-0.01,+-0.2,+-0.002,+-0.002
345.06,141.3,0.951,0.923,+-0.01,+-0.2,+-0.002,+-0.002
345.4,141.3,0.971,0.952,+-0.01,+-0.2,+-0.002,+-0.002
345.7,141.3,0.985,0.974,+-0.01,+-0.2,+-0.002,+-0.002
345.92,141.3,1.0,1.0,+-0.01,+-0.2,+-0.002,+-0.002
