"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
548.15,386.0,0.0,0.0,+-0.1,+-0.7,+-0.001,+-0.001
548.15,398.2,0.022,0.038,+-0.1,+-0.7,+-0.001,+-0.001
548.15,410.5,0.05,0.083,+-0.1,+-0.7,+-0.001,+-0.001
548.15,414.4,0.061,0.1,+-0.1,+-0.7,+-0.001,+-0.001
548.15,428.5,0.104,0.157,+-0.1,+-0.7,+-0.001,+-0.001
548.15,439.2,0.159,0.233,+-0.1,+-0.7,+-0.001,+-0.001
548.15,460.6,0.263,0.344,+-0.1,+-0.7,+-0.001,+-0.001
548.15,462.7,0.288,0.367,+-0.1,+-0.7,+-0.001,+-0.001
548.15,474.0,0.349,0.421,+-0.1,+-0.7,+-0.001,+-0.001
548.15,497.3,0.545,0.592,+-0.1,+-0.7,+-0.001,+-0.001
548.15,505.5,0.622,0.654,+-0.1,+-0.7,+-0.001,+-0.001
548.15,506.2,0.678,0.698,+-0.1,+-0.7,+-0.001,+-0.001
548.15,506.9,0.726,0.739,+-0.1,+-0.7,+-0.001,+-0.001
548.15,508.2,0.756,0.764,+-0.1,+-0.7,+-0.001,+-0.001
548.15,509.2,0.843,0.84,+-0.1,+-0.7,+-0.001,+-0.001
548.15,507.0,0.884,0.879,+-0.1,+-0.7,+-0.001,+-0.001
548.15,505.3,0.927,0.919,+-0.1,+-0.7,+-0.001,+-0.001
548.15,505.1,0.956,0.951,+-0.1,+-0.7,+-0.001,+-0.001
548.15,500.3,1.0,1.0,+-0.1,+-0.7,+-0.001,+-0.001
