"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
318.15,30.068,0.00338,,,,,
318.15,30.16,0.00688,,,,,
318.15,30.289,0.012,,,,,
318.15,30.436,0.01856,,,,,
318.15,30.547,0.02535,,,,,
318.15,30.715,0.04012,,,,,
318.15,30.797,0.05522,,,,,
318.15,30.848,0.08007,,,,,
318.15,30.756,0.11034,,,,,
318.15,30.579,0.15008,,,,,
318.15,30.355,0.20004,,,,,
318.15,30.069,0.24755,,,,,
318.15,29.796,0.30077,,,,,
318.15,29.473,0.34781,,,,,
318.15,29.087,0.39689,,,,,
318.15,28.658,0.4492,,,,,
318.15,28.254,0.49669,,,,,
318.15,28.038,0.53439,,,,,
318.15,27.383,0.55443,,,,,
318.15,26.504,0.60194,,,,,
318.15,25.389,0.65211,,,,,
318.15,23.925,0.7023,,,,,
318.15,22.027,0.75258,,,,,
318.15,20.328,0.80265,,,,,
318.15,18.302,0.83798,,,,,
318.15,16.247,0.87269,,,,,
318.15,13.801,0.90235,,,,,
318.15,11.283,0.93198,,,,,
318.15,9.414,0.97536,,,,,
318.15,7.99,0.9874,,,,,
318.15,7.189,0.99388,,,,,
