"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
308.15,44.33,0.0052,,,,,
308.15,45.11,0.0103,,,,,
308.15,45.85,0.0276,,,,,
308.15,45.95,0.0492,,,,,
308.15,45.95,0.0676,,,,,
308.15,45.95,0.0979,,,,,
308.15,45.94,0.1489,,,,,
308.15,45.74,0.1923,,,,,
308.15,44.37,0.3034,,,,,
308.15,41.99,0.391,,,,,
308.15,38.65,0.4826,,,,,
308.15,34.86,0.5683,,,,,
308.15,29.42,0.6884,,,,,
308.15,26.26,0.762,,,,,
308.15,20.5,0.8734,,,,,
308.15,11.1,1.0,,,,,
