"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-50.0,20.0,0.123,0.443,+-0.1,+-0.1,1%,1%
-50.0,40.0,0.398,0.708,+-0.1,+-0.1,1%,1%
-50.0,55.0,0.616,0.764,+-0.1,+-0.1,1%,1%
