"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,11.26,0.0,0.0,,,,
343.15,11.25,0.0351,0.0342,,,,
343.15,11.25,0.1054,0.1044,,,,
343.15,11.24,0.1768,0.1758,,,,
343.15,11.24,0.2394,0.2387,,,,
343.15,11.24,0.3187,0.3182,,,,
343.15,11.24,0.3397,0.3395,,,,
343.15,11.24,0.3752,0.3754,,,,
343.15,11.24,0.3859,0.3861,,,,
343.15,11.24,0.4399,0.441,,,,
343.15,11.24,0.4468,0.4477,,,,
343.15,11.24,0.486,0.4876,,,,
343.15,11.24,0.4973,0.499,,,,
343.15,11.25,0.5119,0.514,,,,
343.15,11.25,0.5803,0.583,,,,
343.15,11.28,0.7059,0.7097,,,,
343.15,11.31,0.8037,0.8075,,,,
343.15,11.34,0.9029,0.9055,,,,
343.15,11.37,0.9909,0.9912,,,,
343.15,11.38,1.0,1.0,,,,
