"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
378.56,127.99,0.0,0.0,,,0.002,0.004
378.47,127.99,0.0142,0.0183,,,0.002,0.004
378.29,127.99,0.0434,0.0552,,,0.002,0.004
378.19,127.99,0.064,0.0775,,,0.002,0.004
378.06,127.99,0.0891,0.1065,,,0.002,0.004
377.95,127.99,0.1191,0.1375,,,0.002,0.004
377.82,127.99,0.1559,0.1744,,,0.002,0.004
377.69,127.99,0.2075,0.2229,,,0.002,0.004
377.62,127.99,0.2336,0.2468,,,0.002,0.004
377.6,127.99,0.2593,0.271,,,0.002,0.004
377.59,127.99,0.2818,0.2927,,,0.002,0.004
377.58,127.99,0.3083,0.3146,,,0.002,0.004
377.59,127.99,0.3327,0.3371,,,0.002,0.004
377.6,127.99,0.351,0.3518,,,0.002,0.004
377.64,127.99,0.3846,0.376,,,0.002,0.004
377.71,127.99,0.4118,0.4009,,,0.002,0.004
377.77,127.99,0.445,0.4237,,,0.002,0.004
377.87,127.99,0.4724,0.4468,,,0.002,0.004
377.97,127.99,0.501,0.4702,,,0.002,0.004
378.09,127.99,0.5331,0.4947,,,0.002,0.004
378.13,127.99,0.5532,0.5183,,,0.002,0.004
378.33,127.99,0.5821,0.5392,,,0.002,0.004
378.41,127.99,0.6195,0.5591,,,0.002,0.004
378.88,127.99,0.6856,0.6178,,,0.002,0.004
379.12,127.99,0.7196,0.649,,,0.002,0.004
379.34,127.99,0.7458,0.6768,,,0.002,0.004
379.64,127.99,0.7809,0.7082,,,0.002,0.004
379.71,127.99,0.7965,0.7277,,,0.002,0.004
379.95,127.99,0.822,0.7559,,,0.002,0.004
380.55,127.99,0.854,0.7939,,,0.002,0.004
380.83,127.99,0.8894,0.8404,,,0.002,0.004
381.66,127.99,0.9471,0.9205,,,0.002,0.004
381.93,127.99,0.9692,0.9522,,,0.002,0.004
382.24,127.99,0.9862,0.978,,,0.002,0.004
382.54,127.99,1.0,1.0,,,0.002,0.004
