"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
303.151,183.98,0.05019,,,,,
303.151,182.08,0.08724,,,,,
303.151,176.96,0.19086,,,,,
303.151,167.49,0.341,,,,,
303.151,154.6,0.495,,,,,
303.151,137.26,0.62479,,,,,
303.151,119.52,0.71295,,,,,
303.151,95.36,0.80008,,,,,
303.151,53.75,0.90618,,,,,
