"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
410.8,4.43,0.0,0.0,,,,
410.8,17.53,0.0169,0.7133,,,,
410.9,35.27,0.0343,0.8381,,,,
410.9,69.14,0.0721,0.9124,,,,
410.8,103.74,0.1116,0.9154,,,,
410.8,138.21,0.1478,0.923,,,,
410.9,172.74,0.1821,0.9224,,,,
410.8,206.86,0.2161,0.9202,,,,
410.8,241.46,0.2552,0.9198,,,,
410.9,275.79,0.2906,0.9121,,,,
