"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
398.17,393.481,0.0,0.0,,,,
398.17,409.158,0.05,0.0818,,,,
398.17,424.731,0.1,0.1592,,,,
398.17,442.43,0.15,0.2376,,,,
398.17,462.161,0.2,0.314,,,,
398.17,483.479,0.25,0.3863,,,,
398.17,506.501,0.3,0.4549,,,,
398.17,531.454,0.35,0.5199,,,,
398.17,558.565,0.4,0.5813,,,,
398.17,587.99,0.45,0.6388,,,,
398.17,619.677,0.5,0.6921,,,,
398.17,653.54,0.55,0.7409,,,,
398.17,689.495,0.6,0.7852,,,,
398.17,727.425,0.65,0.8251,,,,
398.17,767.154,0.7,0.8607,,,,
398.17,808.501,0.75,0.8924,,,,
398.17,851.282,0.8,0.9204,,,,
398.17,895.311,0.85,0.9449,,,,
398.17,940.115,0.9,0.9662,,,,
398.17,984.793,0.95,0.9844,,,,
398.17,1028.408,1.0,1.0,,,,
