"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
363.15,45.98,0.0025,,+-0.05,0.05,+-0.0005,+-0.0005
363.15,56.04,0.022,,+-0.05,0.05,+-0.0005,+-0.0005
363.15,106.12,0.1365,,+-0.05,0.05,+-0.0005,+-0.0005
363.15,114.07,0.1575,,+-0.05,0.05,+-0.0005,+-0.0005
363.15,120.59,0.1745,,+-0.05,0.05,+-0.0005,+-0.0005
363.15,166.11,0.332,,+-0.05,0.05,+-0.0005,+-0.0005
363.15,168.73,0.3425,,+-0.05,0.05,+-0.0005,+-0.0005
363.15,180.13,0.3955,,+-0.05,0.05,+-0.0005,+-0.0005
363.15,192.73,0.468,,+-0.05,0.05,+-0.0005,+-0.0005
363.15,203.74,0.5395,,+-0.05,0.05,+-0.0005,+-0.0005
