"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
370.37,101.32,0.0306,0.0209,,,,
370.49,101.32,0.0476,0.0237,,,,
370.92,101.32,0.0755,0.0348,,,,
371.51,101.32,0.1131,0.049,,,,
372.21,101.32,0.1482,0.0613,,,,
372.93,101.32,0.1846,0.0739,,,,
373.72,101.32,0.23,0.0881,,,,
374.46,101.32,0.2696,0.1007,,,,
375.41,101.32,0.3161,0.1144,,,,
376.48,101.32,0.3673,0.1328,,,,
377.76,101.32,0.4142,0.1516,,,,
379.2,101.32,0.4675,0.1731,,,,
380.62,101.32,0.5232,0.1921,,,,
380.89,101.32,0.5261,0.198,,,,
381.69,101.32,0.5674,0.2081,,,,
382.75,101.32,0.5804,0.2206,,,,
383.18,101.32,0.5927,0.2293,,,,
383.94,101.32,0.6078,0.2392,,,,
384.43,101.32,0.6247,0.2466,,,,
385.47,101.32,0.6467,0.2628,,,,
387.51,101.32,0.6828,0.2924,,,,
388.82,101.32,0.7082,0.3131,,,,
389.85,101.32,0.7229,0.3289,,,,
391.62,101.32,0.7503,0.3572,,,,
393.18,101.32,0.772,0.3827,,,,
395.48,101.32,0.8014,0.4222,,,,
398.19,101.32,0.8313,0.4708,,,,
400.69,101.32,0.8581,0.5191,,,,
403.72,101.32,0.8872,0.5814,,,,
407.17,101.32,0.9151,0.6586,,,,
411.82,101.32,0.9467,0.7803,,,,
