"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
200,10,0.0116,0.9772,0.2,+-0.1,,
200,20,0.0244,0.9886,0.2,+-0.1,,
200,30,0.0367,0.9896,0.2,+-0.1,,
200,40,0.0486,0.9921,0.2,+-0.1,,
200,50,0.0605,0.9937,0.2,+-0.1,,
