"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,26.792,0.0,,+-0.005,+-0.006,,
303.15,24.945,0.0705,,+-0.005,+-0.006,,
303.15,23.611,0.1223,,+-0.005,+-0.006,,
303.15,21.773,0.1934,,+-0.005,+-0.006,,
303.15,19.697,0.2729,,+-0.005,+-0.006,,
303.15,17.645,0.3525,,+-0.005,+-0.006,,
303.15,16.197,0.4083,,+-0.005,+-0.006,,
303.15,15.215,0.4449,,+-0.005,+-0.006,,
303.15,14.099,0.4866,,+-0.005,+-0.006,,
303.15,12.795,0.5366,,+-0.005,+-0.006,,
303.15,10.88,0.6112,,+-0.005,+-0.006,,
303.15,8.842,0.6918,,+-0.005,+-0.006,,
303.15,6.615,0.7813,,+-0.005,+-0.006,,
303.15,4.06,0.8916,,+-0.005,+-0.006,,
303.15,1.697,1.0,,+-0.005,+-0.006,,
